year,occupation,job_satisfaction,hours_worked,age,sex,highest_degree,stress_level,marital_status,race,work_status,num_children,income
2016,Services,very satisfied,,50.0,female,graduate,always,divorced,white,working full time,3.0,"$25,000 or more"
2016,Other,moderately satisfied,,62.0,female,graduate,hardly ever,divorced,white,working full time,3.0,"$25,000 or more"
2016,Manufacturing,very satisfied,,60.0,male,high school,sometimes,married,white,working full time,1.0,"$25,000 or more"
2016,Services,very satisfied,,20.0,female,high school,hardly ever,never married,white,working part time,0.0,"$25,000 or more"
2016,Healthcare,moderately satisfied,,30.0,female,bachelor's,sometimes,married,white,working full time,0.0,"$25,000 or more"
2016,Healthcare,very dissatisfied,,22.0,male,high school,often,never married,white,working part time,0.0,"$25,000 or more"
2016,Government/Military,very satisfied,,61.0,male,high school,often,married,black,working full time,5.0,"$25,000 or more"
2016,Healthcare,a little dissatisfied,,36.0,female,high school,sometimes,never married,black,working part time,1.0,"$10,000 to $14,999"
2016,Healthcare,very satisfied,,39.0,female,less than high school,sometimes,married,white,working part time,3.0,"$25,000 or more"
2016,Services,very satisfied,,46.0,male,high school,always,divorced,other,working part time,3.0,"$15,000 to $19,999"
2016,Agriculture,very satisfied,,49.0,male,less than high school,sometimes,married,white,working full time,2.0,"$25,000 or more"
2016,Agriculture,very satisfied,,68.0,male,high school,hardly ever,married,white,working part time,0.0,"$25,000 or more"
2016,Healthcare,very satisfied,,52.0,female,bachelor's,sometimes,married,white,working full time,3.0,"$25,000 or more"
2016,Services,very satisfied,,54.0,male,less than high school,sometimes,married,white,working full time,8.0,"$25,000 or more"
2016,Construction,very satisfied,,34.0,male,bachelor's,never,married,other,working full time,4.0,"$25,000 or more"
2016,Stores,a little dissatisfied,,30.0,female,less than high school,sometimes,never married,white,working part time,4.0,"$10,000 to $14,999"
2016,Agriculture,very satisfied,,59.0,female,graduate,sometimes,separated,white,working full time,4.0,"$25,000 or more"
2016,Education,very satisfied,,37.0,female,bachelor's,sometimes,married,white,working full time,2.0,"$25,000 or more"
2016,Construction,very satisfied,,67.0,male,high school,sometimes,separated,white,working part time,4.0,"$15,000 to $19,999"
2016,Education,very satisfied,,42.0,male,high school,sometimes,married,white,working full time,1.0,"$25,000 or more"
2016,Services,very satisfied,,56.0,female,graduate,hardly ever,divorced,white,working full time,0.0,"$25,000 or more"
2016,Services,moderately satisfied,,62.0,female,bachelor's,sometimes,widowed,white,working full time,2.0,"$25,000 or more"
2016,Education,moderately satisfied,,27.0,female,graduate,often,never married,white,working full time,0.0,"$25,000 or more"
2016,Services,moderately satisfied,,43.0,female,bachelor's,always,married,white,working full time,1.0,"$25,000 or more"
2016,Healthcare,very satisfied,,58.0,female,graduate,sometimes,married,white,working full time,0.0,"$25,000 or more"
2016,Education,moderately satisfied,,72.0,male,high school,hardly ever,married,white,working part time,3.0,"$25,000 or more"
2016,Agriculture,very satisfied,,57.0,female,high school,often,married,white,working full time,2.0,"$25,000 or more"
2016,Services,a little dissatisfied,,62.0,female,high school,often,married,white,working part time,1.0,"$25,000 or more"
2016,Manufacturing,very satisfied,,51.0,female,high school,sometimes,separated,white,working part time,0.0,"$25,000 or more"
2016,Services,very satisfied,,26.0,male,bachelor's,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2016,Stores,a little dissatisfied,,25.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2016,Services,very satisfied,,46.0,female,less than high school,often,married,white,working full time,4.0,"$20,000 to $24,999"
2016,Agriculture,very satisfied,,50.0,female,high school,hardly ever,married,white,working full time,0.0,"$25,000 or more"
2016,Services,very satisfied,10.0,73.0,male,bachelor's,hardly ever,divorced,white,"with a job, but not at work because of temporary illness, vacation, strike",0.0,"$25,000 or more"
2016,Agriculture,very satisfied,,67.0,male,associate/junior college,sometimes,married,white,working full time,1.0,"$25,000 or more"
2016,Healthcare,very satisfied,,50.0,female,bachelor's,often,divorced,black,working full time,0.0,"$25,000 or more"
2016,Other,moderately satisfied,,27.0,female,high school,often,separated,white,working full time,3.0,"under $1,000"
2016,Government/Military,very satisfied,,35.0,male,associate/junior college,often,divorced,white,working full time,3.0,"$25,000 or more"
2016,Stores,very satisfied,,30.0,male,high school,sometimes,separated,white,working full time,0.0,"$25,000 or more"
2016,Government/Military,very satisfied,,34.0,female,associate/junior college,always,separated,white,working full time,2.0,"$25,000 or more"
2016,Government/Military,moderately satisfied,,28.0,male,high school,sometimes,married,white,working full time,4.0,"$25,000 or more"
2016,Services,very satisfied,,47.0,female,high school,hardly ever,divorced,white,working full time,3.0,"$25,000 or more"
2016,Construction,very satisfied,,58.0,male,less than high school,sometimes,married,white,working full time,1.0,"$25,000 or more"
2016,Other,very satisfied,,66.0,female,high school,sometimes,married,white,working full time,2.0,"$25,000 or more"
2016,Services,very satisfied,,60.0,female,high school,often,married,white,working full time,2.0,"$25,000 or more"
2016,Services,moderately satisfied,,27.0,female,high school,often,married,white,working full time,2.0,"$25,000 or more"
2016,Agriculture,moderately satisfied,60.0,33.0,male,high school,hardly ever,married,white,"with a job, but not at work because of temporary illness, vacation, strike",1.0,"$25,000 or more"
2016,Services,moderately satisfied,,58.0,male,associate/junior college,sometimes,married,white,working full time,4.0,"$25,000 or more"
2016,Services,moderately satisfied,,40.0,male,high school,often,married,white,working full time,2.0,"$25,000 or more"
2016,Education,very satisfied,,53.0,female,graduate,often,married,white,working full time,2.0,"$25,000 or more"
2016,Government/Military,very satisfied,,55.0,male,associate/junior college,often,married,white,working full time,1.0,"$25,000 or more"
2016,Services,very satisfied,,45.0,male,less than high school,sometimes,married,other,working full time,5.0,"$25,000 or more"
2016,Services,very satisfied,,57.0,male,bachelor's,sometimes,married,white,working full time,3.0,"$25,000 or more"
2016,Manufacturing,a little dissatisfied,,41.0,male,high school,hardly ever,married,white,working full time,1.0,"$25,000 or more"
2016,Wholesalers,very satisfied,,43.0,male,associate/junior college,often,married,white,working full time,3.0,"$25,000 or more"
2016,Stores,moderately satisfied,,56.0,male,bachelor's,hardly ever,never married,white,working full time,0.0,"$25,000 or more"
2016,Construction,very satisfied,,25.0,male,high school,always,never married,other,working full time,0.0,"$25,000 or more"
2016,Healthcare,moderately satisfied,,46.0,female,graduate,often,married,black,working full time,3.0,"$25,000 or more"
2016,Services,very satisfied,,33.0,female,high school,sometimes,never married,white,working full time,1.0,"$25,000 or more"
2016,Services,moderately satisfied,,39.0,female,high school,never,divorced,white,working part time,3.0,"$25,000 or more"
2016,Stores,very satisfied,,43.0,female,graduate,sometimes,married,other,working full time,2.0,"$25,000 or more"
2016,Healthcare,very satisfied,,33.0,female,high school,sometimes,never married,white,working full time,2.0,"$25,000 or more"
2016,Healthcare,very satisfied,,36.0,female,high school,sometimes,never married,black,working full time,3.0,"$10,000 to $14,999"
2016,Manufacturing,moderately satisfied,,57.0,male,high school,sometimes,divorced,white,working full time,2.0,"$25,000 or more"
2016,Education,moderately satisfied,,54.0,female,high school,always,married,black,working full time,5.0,"$25,000 or more"
2016,Stores,moderately satisfied,,27.0,female,high school,sometimes,married,white,working full time,1.0,"$25,000 or more"
2016,Services,very satisfied,,61.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2016,Services,very satisfied,,72.0,male,graduate,sometimes,married,white,working part time,2.0,"$25,000 or more"
2016,Services,very satisfied,,65.0,male,bachelor's,sometimes,married,white,working full time,3.0,"$25,000 or more"
2016,Services,a little dissatisfied,,29.0,male,high school,often,never married,white,working part time,0.0,"$25,000 or more"
2016,Wholesalers,very satisfied,,29.0,male,high school,often,never married,white,working full time,0.0,"$25,000 or more"
2016,Healthcare,moderately satisfied,,29.0,male,bachelor's,sometimes,married,white,working full time,2.0,"$25,000 or more"
2016,,very satisfied,,54.0,female,bachelor's,sometimes,divorced,other,working full time,1.0,"$25,000 or more"
2016,Government/Military,very satisfied,,27.0,male,bachelor's,sometimes,married,white,working full time,0.0,"$25,000 or more"
2016,Services,moderately satisfied,,57.0,female,high school,hardly ever,divorced,white,working part time,2.0,"$10,000 to $14,999"
2016,Services,moderately satisfied,,22.0,male,high school,sometimes,never married,other,working part time,0.0,"$20,000 to $24,999"
2016,Services,very satisfied,,37.0,female,high school,sometimes,married,white,working full time,2.0,"$25,000 or more"
2016,Government/Military,very satisfied,,33.0,male,associate/junior college,hardly ever,married,white,working full time,2.0,"$25,000 or more"
2016,Other,a little dissatisfied,,53.0,female,high school,always,married,white,working full time,2.0,"$25,000 or more"
2016,Wholesalers,a little dissatisfied,,41.0,female,high school,sometimes,divorced,white,working full time,3.0,"$15,000 to $19,999"
2016,Services,very satisfied,,58.0,male,high school,often,married,white,working full time,3.0,"$25,000 or more"
2016,Government/Military,very satisfied,,63.0,male,high school,sometimes,married,other,working full time,2.0,"$25,000 or more"
2016,Agriculture,very satisfied,,42.0,male,high school,sometimes,married,white,working full time,2.0,"$25,000 or more"
2016,Education,very satisfied,,49.0,male,bachelor's,always,married,white,working full time,2.0,"$25,000 or more"
2016,Education,very satisfied,,42.0,female,graduate,often,married,other,working full time,2.0,"$25,000 or more"
2016,Services,very satisfied,,25.0,male,high school,sometimes,divorced,white,working full time,2.0,"$25,000 or more"
2016,Education,very satisfied,,53.0,female,high school,sometimes,divorced,white,working full time,3.0,"$25,000 or more"
2016,Services,very satisfied,,24.0,male,high school,sometimes,married,white,working full time,0.0,"$25,000 or more"
2016,Healthcare,moderately satisfied,,42.0,female,high school,sometimes,married,white,working full time,3.0,"$25,000 or more"
2016,Manufacturing,very satisfied,,59.0,female,high school,sometimes,married,white,working full time,0.0,"$25,000 or more"
2016,Education,very satisfied,,55.0,female,bachelor's,sometimes,widowed,white,working full time,2.0,"$25,000 or more"
2016,Construction,moderately satisfied,,40.0,male,high school,sometimes,never married,white,working full time,1.0,"$15,000 to $19,999"
2016,Healthcare,moderately satisfied,,36.0,female,high school,always,married,other,working full time,4.0,"$25,000 or more"
2016,Wholesalers,very satisfied,,43.0,male,bachelor's,sometimes,married,white,working full time,2.0,"$25,000 or more"
2016,Other,very satisfied,,61.0,female,bachelor's,always,divorced,white,working full time,0.0,"$25,000 or more"
2016,Healthcare,very satisfied,,53.0,female,high school,often,divorced,white,working part time,3.0,"$25,000 or more"
2016,Construction,very satisfied,,31.0,male,bachelor's,hardly ever,married,white,working full time,0.0,"$25,000 or more"
2016,Healthcare,very satisfied,,32.0,female,bachelor's,always,married,white,working full time,0.0,"$25,000 or more"
2016,Education,very satisfied,,49.0,female,bachelor's,sometimes,married,white,working full time,1.0,"$25,000 or more"
2016,Healthcare,a little dissatisfied,,34.0,male,high school,often,never married,white,working part time,2.0,"$25,000 or more"
